name,description,open_time,close_time,entry_price,latitude,longitude,visit_count,provinces,city,subdistrict,street_name,postal_code,categories,facilities,title,url_image_1,url_image_2,url_image_3,url_video_1,url_video_2,url_video_3
Kebun Raya Banua,Kebun Raya Banua adalah kebun raya dengan tanaman obat dan konservasi tanaman langka khas Kalimantan.,08:00,18:00,7000,-3.4628791614711107 ,114.82604496561414,1476,Kalimantan Selatan,Banjarbaru,Cempaka,Jl. Aneka Tambang,70732,Alam,"Area Parkir, Toilet, Penginapan, Pusat Informasi","Kebun Raya Banua, surga hijau di tengah kota yang menawarkan keindahan flora dan udara segar",https://i.ytimg.com/vi/AjlxpMNRkkI/maxresdefault.jpg,https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/2022/11/13/3240164709.jpg,https://abdipersadafm.co.id/wp-content/uploads/2023/05/26-MEI-2023-2.jpg,https://storage.googleapis.com/provinces_url/video_url/kalimantan_selatan/Kebun_raya_banua_1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_selatan/Kebun_raya_banua_2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_selatan/Kebun_raya_banua_3.mp4
Taman Hutan Raya Sultan Adam,"Taman hutan kota yang asri dan rindang di Banjarmasin. Di sini, Anda dapat bersantai, berolahraga, atau piknik bersama keluarga",00:00,23:59,0,-3.5192482166615235,114.95083094543926,3891,Kalimantan Selatan,Banjar,Karang Intan,Jl. ir Pangeran Mohammad Noor,70661,Alam,"Area Parkir, Toilet, Area Makanan, Wahana Permainan, Penginapan","Taman Hutan Raya Sultan Adam, tempat yang sempurna untuk menikmati alam dan berjalan-jalan di tengah hutan yang asri",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Gapura_Tahura_Sultan_Adam.jpg/1200px-Gapura_Tahura_Sultan_Adam.jpg,https://cdn.antaranews.com/cache/730x487/2019/08/25/IMG_1719.jpg,https://asset.kompas.com/crops/9vkvZcq5GmygMwygvQIA-03Nr9s=/0x0:0x0/750x500/data/photo/2019/12/26/5e0399ffab442.jpg,https://storage.googleapis.com/provinces_url/video_url/kalimantan_selatan/Taman_Hutan_Raya_Sultan_Adam_1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_selatan/Taman_Hutan_Raya_Sultan_Adam_2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_selatan/Taman_Hutan_Raya_Sultan_Adam_3.mp4
Amanah Borneo Park,"Kebun binatang dan taman hiburan di Banjarmasin. Di sini, Anda dapat melihat berbagai macam hewan, seperti orangutan, bekantan, dan harimau. Anda juga dapat menikmati Wahana Permainan yang seru",08:00,17:00,60000,-3.495556121322776,114.80926825515827,6511,Kalimantan Selatan,Banjarbaru,Cempaka,Jl. Taruna Bhakti RT.12/RW.04,70731,Alam,"Pusat Informasi, Toilet, Tempat Sampah, Wahana Permainan","Amanah Borneo Park, destinasi rekreasi keluarga dengan berbagai atraksi seru dan pemandangan alam yang indah",https://www.kanalkalimantan.com/wp-content/uploads/2020/10/IMG_20201003_204944.jpg,https://picture.triptrus.com/image/2017/10/amanah-borneo-park-1.jpeg,https://www.redaksi8.com/wp-content/uploads/2023/05/WhatsApp-Image-2023-05-25-at-16.34.41.jpeg,https://storage.googleapis.com/provinces_url/video_url/kalimantan_selatan/Amanah_Borneo_Park_1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_selatan/Amanah_Borneo_Park_2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_selatan/Amanah_Borneo_Park_3.mp4
Museum Lambung Mangkurat,"Museum Lambung Mangkurat adalah museum yang terletak di Kota Banjarbaru, Kalimantan Selatan. Museum ini menampilkan koleksi yang meliputi artefak sejarah, budaya, dan etnografi dari Kalimantan Selatan. Koleksi ini mencakup berbagai benda bersejarah, seperti senjata tradisional, kerajinan tangan, alat musik, pakaian adat, serta replika rumah adat Banjar. Museum ini juga memiliki pameran yang menampilkan sejarah dan budaya suku Banjar dan Dayak. Selain sebagai tempat penyimpanan artefak bersejarah, Museum Lambung Mangkurat juga berfungsi sebagai pusat pendidikan budaya bagi masyarakat dan pengunjung.",08:00,15:00,5000,-3.4428125644139964,114.83841239374632,8500,Kalimantan Selatan,Banjarbaru,Banjarbaru Utara,Jl. Jenderal Ahmad Yani Km.36,70714,Seni dan Budaya,"Area Parkir, Toilet, Pusat Informasi, Toko Oleh-oleh, Tempat Sampah","Mengenal Sejarah dan Budaya Kalimantan Selatan di Museum Lambung Mangkurat: Perjalanan Melalui Waktu dan Tradisi",https://museum.kemdikbud.go.id/storage/assets/images/museums/33/2023-12-08_6107.jpg,https://cdn.rri.co.id/berita/18/1672361856-museum.jpg,https://asset-2.tstatic.net/banjarmasin/foto/bank/images/Museum-Lambung-Mangkurat-di-Banjarbaru11.jpg,https://storage.googleapis.com/provinces_url/video_url/kalimantan_selatan/Museum-%20Lambung-Mangkurat1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_selatan/Museum-%20Lambung-Mangkurat2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_selatan/Museum-%20Lambung-Mangkurat3.mp4
Museum Sultan Suriansyah,"Makam Raja Banjar Pertama yang memeluk agama islam. Ketika kecil nama Sultan Suriansyah adalah Raden Samudera, setelah diangkat menjadi raja nama beliau menjadi Pangeran Samudera dan setelah memeluk agama islam nama beliau menjadi Sultan Suriansyah. Beliau juga memiliki gelar lain yaitu Panembahan atau Susuhunan Batu Habang",08:00,18:00,10000,-3.2932172554792603,114.57313218032321,2666,Kalimantan Selatan,Banjarmasin,Banjarmasin Utara,Jl. Kuin Utara,70127,Seni dan Budaya,"Area Parkir, Toilet, Pusat Informasi, Toko Oleh-oleh",Museum Sultan Suriansyah menyimpan warisan sejarah dan budaya Banjar yang kaya Setiap artefak memiliki cerita menarik,https://asset-2.tstatic.net/banjarmasin/foto/bank/images/museum-sultan-suriansyah-bangunan-dengan-desain-rumah-banjar-itu-didominasi-warna-kuning.jpg,https://museum.co.id/wp-content/uploads/2020/09/MG_9356-2-1024x683.jpg,https://museum.co.id/wp-content/uploads/2020/09/Museum-Makam-Sultan-Suriansyah.jpeg,https://storage.googleapis.com/provinces_url/video_url/kalimantan_selatan/museum_sultan_suriansyah_1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_selatan/museum_sultan_suriansyah_2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_selatan/museum_sultan_suriansyah_3.mp4
Museum Rakyat Hulu Sungai Selatan,Museum yang khusus yang mengoleksi benda-benda yang berkaitan dengan perjuangan rakyat Hulu Sungai Selatan untuk memperoleh kemerdekaan.,08:00,17:00,5000,-2.7979678050455443,115.26194248958095,980,Kalimantan Selatan,Hulu,Sungai Raya,Jl. Hamalau,71271,Sejarah,"Area Parkir, Toilet, Pusat Informasi",Pelajari sejarah dan budaya Hulu Sungai Selatan di Museum Rakyat Koleksi artefaknya sangat beragam dan menarik,https://museum.kemdikbud.go.id/storage/assets/images/museums/247/2020-09-04_3691.jpg,https://asset-2.tstatic.net/banjarmasin/foto/bank/images/samlani-saat-menjelaskan-benda-bersejarah-di-museum.jpg,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhn8ara30FWUjRSfeMsft9eSmn45lMeQhOxkw-cjWlp34vU9eCJlpilX5rW5ELdVjjnLwVVweR5tKEV6UXcThXPhTR_6440RVppiCQEZ3g6W0I2UWovgEdzJ9PameiyZodOKB6mXOg9H1mp/s1600/museum2.jpg,https://storage.googleapis.com/provinces_url/video_url/kalimantan_selatan/museumRakyatHuluSungaiSelatan1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_selatan/museumRakyatHuluSungaiSelatan2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_selatan/museumRakyatHuluSungaiSelatan3.mp4
Danau Labuan Cermin,"Danau Labuan Cermin adalah danau yang terletak di Kabupaten Berau, Kalimantan Timur. Danau ini terkenal dengan airnya yang sangat jernih dan tenang. Pengunjung dapat berenang, berfoto, atau menikmati pemandangan danau yang indah.",08:00,17:00,50000,1.2527180716751944,118.6862720573069,12000,Kalimantan Timur,Berau,Biduk-biduk,Jl. Labuan Kelambu,77373,Alam,"Area Parkir, Toilet, Pusat Informasi, Toko Oleh-oleh","Danau Labuan Cermin, keajaiban alam dengan air jernih yang memukau Nikmati keindahan danau yang menenangkan",https://www.mahakampos.com/wp-content/uploads/2021/10/Danau-Labuan-Cermin-photo-by-falahbayhaqiDotCom.jpg,https://indonesiakaya.com/wp-content/uploads/2020/10/labuan_cermin_1290.jpg,https://indonesiakaya.com/wp-content/uploads/2020/10/labuan_cermin_1200.jpg,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/labuancermin1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/labuancermin2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/labuancermin3.mp4
Telaga Biru Tulung Ni' Lenggo,"Telaga Biru Tulung Ni' Lenggo adalah danau yang terletak di Kabupaten Kutai Timur, Kalimantan Timur. Danau ini terkenal dengan airnya yang berwarna biru kehijauan dan dikelilingi oleh hutan yang masih asri.",08:00,17:00,10000,1.4152748439741696,118.35029788167795,4581,Kalimantan Timur,Berau,Batu Putih,Jl. Desa Tulung Ni'Lenggo,77372,Alam,"Area Parkir, Wahana Permainan, Tempat Sampah, Pusat Informasi, Tempat Ibadah","Telaga Biru Tulung Ni' Lenggo, tempat yang menawarkan keindahan air biru dan ketenangan alam yang luar biasa",https://cdn.rri.co.id/berita/17/images/1696046313789-T/1696046313789-T.jpeg,https://berauterkini.co.id/wp-content/uploads/2023/10/IMG_0798.jpeg,https://cdn.rri.co.id/berita/17/images/1696046313789-T/1696046313789-T.jpeg,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/TelagaBiruTulungNi%E2%80%99Lenggo1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/TelagaBiruTulungNi%E2%80%99Lenggo2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/TelagaBiruTulungNi%E2%80%99Lenggo3.mp4
Museum Etnografi Sendawar,"Museum Etnografi Sendawar merupakan museum pertama daerah Kabupaten Kutai Barat. Museum ini didirikan berdasarkan Peraturan Bupati Kutai Barat Nomor 06 Tahun 2010. Pada awalnya museum ini merupakan bagian dari Unit Pelaksanaan Teknis Dinas Kebudayaan Pariwisata, Pemuda, dan Olahraga Kabupaten Kutai Barat. Kemudian pada tahun 2016 dibentuk Unit Pelayanan Teknis Daerah.",09:00,18:00,5000,-0.23265133708097113,115.70190903718478,3000,Kalimantan Timur,Kutai Barat,Barong Tongkok,Jl. Sendawar 1,75777,Seni dan Budaya,"Area Parkir, Toilet, Tempat Sampah, Pusat Informasi","Museum Etnografi Sendawar, tempat untuk mengenal lebih dalam tentang budaya dan tradisi masyarakat Dayak",https://cdn.idntimes.com/content-images/post/20220107/screenshot-16-1d3656182c16df63030497f006981ebd_600x400.png,https://cdn.idntimes.com/content-images/post/20220107/screenshot-19-e7ef1800f89250cf049ca32ad3abb8a5.png,https://cdn.idntimes.com/content-images/post/20220107/screenshot-17-06a45d3c1f269e4c5ff76e2be71ca6e1.png,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/MuseumEtnografiSendawar1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/MuseumEtnografiSendawar2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/MuseumEtnografiSendawar3.mp4
Museum Sadurengas,"Museum Sadurengas adalah museum daerah Kabupaten Paser. Museum ini menempati bekas Istana Kesultanan Paser yang ada di Kalimantan Timur. Museum Sadurengas menempati bangunan bekas tempat tinggal salah satu Sultan Paser, yaitu Aji Tenggara (1844-1873). Pada awal abad ke-20, rumah ini digunakan sebagai istana dari Sultan Ibrahim Khaliludin.",09:00,16:00,8000,-1.8991410116903418,116.30488893580373,4399,Kalimantan Timur,Paser,Pasir Belengkong,Jl. Keraton,76271,Sejarah,"Area Parkir, Toilet, Tempat Sampah, Pusat Informasi",Museum Sadurengas menyimpan koleksi artefak berharga yang menceritakan sejarah dan budaya Paser yang kaya,https://museum.kemdikbud.go.id/storage/assets/images/museums/334/2020-09-04_956.jpg,https://radarpaser.com/wp-content/uploads/2023/12/IMG-20231204-WA0050.jpg,"https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_1024,h_773/http://mnewskaltim.com/wp-content/uploads/2022/07/IMG-20220712-WA0033-1024x773.jpg",https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/museumSadurengas1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/museumSadurengas2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/museumSadurengas3.mp4
Taman Nasional Kutai,"Taman Nasional Kutai adalah taman nasional yang terletak di Kabupaten Kutai Kartanegara, Kalimantan Timur. Taman ini terkenal dengan flora dan faunanya yang beragam, termasuk orangutan, bekantan, dan gajah.",08:00,17:00,500000,0.4413574490592662,117.11223942957777,2519,Kalimantan Timur,Kutai Timur ,Maratua,Jl. Sangatta Selatan ,75553,Alam,"Penginapan, Area Makanan, Toilet",Jelajahi keanekaragaman hayati di Taman Nasional Kutai Surga bagi pecinta alam dan peneliti,https://selasar.co/assets/images/news/2023/11/taman-nasional-kutai-surga-alam-di-kalimantan-timur-655b34a224d56.jpeg,https://photos.wikimapia.org/p/00/04/34/39/77_big.jpg,https://farm3.static.flickr.com/2700/4352036411_3708e11846.jpg,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/tamanNasionalKutai1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/tamanNasionalKutai2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/tamanNasionalKutai3.mp4
Bukit Batu Dinding,"Bukit Batu Dinding adalah bukit yang terletak di Kabupaten Kutai Timur, Kalimantan Timur. Bukit ini terkenal dengan pemandangan alamnya yang indah, dengan tebing batu yang tinggi dan air terjun yang jernih.",00:00,23:59,0,-0.9243439246886711,116.9743080588555,2000,Kalimantan Timur,Kutai Kartanegara,Samboja,Jl. Bukit Merdeka,75271,Alam,"Toilet, Area Parkir, Pusat Informasi","Bukit Batu Dinding, destinasi petualangan dengan pemandangan alam yang menakjubkan dan jalur pendakian yang menantang",https://cdns.klimg.com/merdeka.com/i/w/news/2018/04/05/959995/content_images/670x335/20180405023549-1-batu-dinding-balikpapan-004-tantri-setyorini.jpg,https://pergiyuk.com/wp-content/uploads/2022/11/Bukit-Batu-Dinding.jpg,https://cdn.idntimes.com/content-images/community/2021/02/36160891-1923061347991569-1018084700020801536-n-ba1c3ece9ad7a090d4facdf261daae71-499d6ceef760e60b8aa483e741e7d86d_600x400.jpg,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/BukitBatuDinding1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/BukitBatuDinding2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/BukitBatuDinding3.mp4
Museum mulawarman,"Museum Negeri Propinsi Kalimantan timur “Mulawarman” merupakan objek wisata budaya yang bermuatan Ilmu Pengeetahuan dan Sejarah Kerajaan Kutai Kartenegara. Lokasi Museum Mulawarman berada ditengah kota Tenggarong, dari Balikpapan dapat di tempuh melalui jalur darat dan sungai dengan waktu tempuh sekitar satu jam.",08:30,16:30,10000,-0.41295766458118827,116.99161951791767,5000,Kalimantan Timur,Kutai Kartanegara,Tenggarong,Jl. Diponegoro No.26,75513,Sejarah,"Toko Oleh-oleh, Toilet, Pusat Informasi","Museum Mulawarman, tempat yang kaya akan sejarah dan budaya Kerajaan Kutai Setiap artefak mengisahkan masa lalu yang gemilang",https://upload.wikimedia.org/wikipedia/commons/3/34/Museum_Mulawarman.jpg,https://indonesiakaya.com/wp-content/uploads/2020/10/3__IMG_0172_Salah_satu_koleksi_utama_Museum_Mulawarman_adalah_singgasana_Sultan_beserta_patung_Lembu_Suana_di_kedua_sisinya.jpg,https://cdn-2.tstatic.net/kaltim/foto/bank/images/koleksi-museum_20150917_192458.jpg,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/museum_mulawarman1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/museum_mulawarman2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/museum_mulawarman3.mp4
Museum Kayu Tuah Himba,"Museum Kayu Tuah Himba merupakan museum khusus yang berada di Area Waduk Panji Sukarame, Kutai. Museum ini dibangun pada 1990-an dan menempati rumah panggung khas Kalimantan. Nama Museum Kayu Tuah Himba diambil dari semboyan Kota Tenggarong “Tuah Himba Untung Langging” berarti menjaga kekayaan hutan dan alam, maka manfaat yang diperoleh akan lancar. Museum ini didirikan sebagai langkah lanjutan terhadap penyimpanan dua buaya yang diawetkan disekitar Area waduk. Buaya yang dijuluki monster dari Sangatta ini merupakan buaya muara yang sempat membuat ramai warga Kalimantan Timur pada 1996.",08:00,17:00,5000,-0.4058183786616151,116.97197763008195,5310,Kalimantan Timur,Kutai Kartanegara,Tenggarong,Jl. Panji,75513,Seni dan Budaya,"Pusat Informasi, Tempat Sampah, Toilet","Museum Kayu Tuah Himba, tempat yang menawarkan keindahan seni ukir kayu dan warisan budaya Dayak",https://museum.kemdikbud.go.id/storage/assets/images/museums/350/2020-09-04_589.jpg,https://kaltimfaktual.co/wp-content/uploads/2023/11/buaya-1200x675.jpeg,https://cdn.idntimes.com/content-images/post/20211205/muesum-kayu-8314abd7f5088145fb2c7562d1dc11a3_600x400.jpg,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/MuseumKayuTuahHimba1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/MuseumKayuTuahHimba2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_timur/MuseumKayuTuahHimba3.mp4
Pantai Amal,"Pantai yang indah dengan pasir putih dan air laut yang jernih di Kota Tarakan. Di sini, Anda dapat berenang, berjemur, atau bermain voli pantai.",00:00,23:59,0,3.3066407352829916,117.66101873070261,5992,Kalimantan Utara,Tarakan,Tarakan Timur,Jl. Merdeka Barat No.17,77115,Alam,"Toilet, Area Makanan, Area Parkir","Pantai Amal, destinasi pantai yang menenangkan dengan pemandangan laut yang memukau Cocok untuk bersantai dan menikmati matahari",https://kaltara.jadesta.com/imgpost/72992.jpg,https://cdn1-production-images-kly.akamaized.net/YiE_xvbGKIT7fkIExGgI3KN6l8E=/500x281/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3654335/original/038819500_1638787069-asasasaa__1_.JPG,https://www.beritatrans.com/images/content/1/2022/2022-07-15/c946c52eb82dfbf0bf7925af5532660a.jpg,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/pantaiAmal1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/pantaiAmal2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/pantaiAmal3.mp4
Museum Sejarah Tarakan,"Museum yang menyimpan koleksi benda-benda bersejarah dari Perang Dunia II di Kota Tarakan. Di sini, Anda dapat mempelajari tentang peristiwa perang yang terjadi di Tarakan pada masa lalu",08:00,16:00,5000,3.2989343439883188,117.62186082532732,3428,Kalimantan Utara,Tarakan,Tarakan Timur,Jl. Sei Sesayap,71121,Sejarah,"Pusat Informasi, Toilet, Area Parkir","Museum Sejarah Tarakan, tempat untuk mengenal sejarah kota Tarakan dan peran pentingnya dalam Perang Dunia II",https://asset.kompas.com/crops/59VMQqHtTqsRf5LQ-a7OXZm-Jt0=/0x0:999x666/750x500/data/photo/2019/10/29/5db7fb6e77aa7.jpg,https://museum.co.id/wp-content/uploads/2020/09/dev-mengenal-tarakan-dari-museum-perang-dunia-ii-4.jpeg,https://cdns.klimg.com/merdeka.com/i/w/news/2021/01/21/1265882/content_images/670x335/20210121122608-9-tarakan-011-hery-h-winarno.jpg,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/MuseumSejarahTarakan1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/MuseumSejarahTarakan2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/MuseumSejarahTarakan3.mp4
Taman Nasional Kayan Mentarang,"Taman nasional yang luas dengan hutan hujan tropis yang masih alami di Kabupaten Malinau dan Kabupaten Bulungan. Di sini, Anda dapat melihat berbagai macam flora dan fauna, seperti orangutan, bekantan, dan bunga anggrek",07:30,16:00,10000,2.8719186959320564,115.37975567190672,4452,Kalimantan Utara,Malinau,Bahau hulu,Jl. Pusat Pemerintahan,77562,Alam,"Pusat Informasi, Toilet, Area Makanan, Toko Oleh-oleh","Taman Nasional Kayan Mentarang, surga biodiversitas yang menawarkan petualangan alam dan keindahan yang luar biasa",https://bumijourney.com/wp-content/uploads/2022/10/Kayan-Mentarang-National-Park-3.png,https://upload.wikimedia.org/wikipedia/commons/d/d9/Boat_A.JPG,https://superlive.id/storage/superadventure/2021/06/28/d34c5583f4f6.png,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/kayanMentarang1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/kayanMentarang2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/kayanMentarang3.mp4
Kawasan Konservasi Mangrove dan Bekantan,"Kawasan konservasi yang melindungi hutan mangrove dan habitat bekantan di Kota Tarakan. Di sini, Anda dapat melihat bekantan di habitat aslinya dan belajar tentang pentingnya konservasi hutan mangrove",08:00,17:00,5000,3.3055926214058435,117.57856462163011,3730,Kalimantan Utara,Tarakan,Tarakan Barat,Jl. Gajah Mada,77112,Alam,"Pusat Informasi, Tempat Sampah, Toilet","Kawasan Konservasi Mangrove dan Bekantan, tempat untuk menjelajahi keindahan ekosistem mangrove dan bertemu dengan Bekantan yang unik",https://blue-forests.org/wp-content/uploads/2020/03/Visiting-the-Bekantan-Blue-Forests.jpeg,https://2.bp.blogspot.com/-R_tz0Y074-8/VzP9ECDfhZI/AAAAAAAASUQ/G_zAEmhuFRwKWmH-Os3vy3zMZ7WZQlJogCLcB/s1600/01%2BPintu%2Bmasuk%2BKKMB.JPG,https://cdn0-production-images-kly.akamaized.net/abRaE7_fAgtDfIraYztgzxzmIGg=/500x281/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3654327/original/051870100_1638786939-KKMB6.jpg,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/KawasanKonservasiMangrovedanBekantan1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/KawasanKonservasiMangrovedanBekantan2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/KawasanKonservasiMangrovedanBekantan3.mp4
Pantai Eching,"Di Kaltara Anda juga bisa memilih destinasi lain selain hutan dan pegunungan, misalnya saja pantai Eching ini. Sangat cocok membawa keluarga untuk berlibur ke pantai ini karena ombaknya yang tenang, aman untuk berenang. Selain itu, Anda dapat memancing ikan karena tersedia tempat khusus untuk itu.",00:00,23:59,5000,4.093479035246732,117.71621091343667,7020,Kalimantan Utara,Nunukan,Nunukan Selatan,Jl. Ujung Dewa,77482,Alam,"Toilet, Area Parkir, Area Makanan, Tempat Sampah, Toko Oleh-oleh","Pantai Eching, tempat yang ideal untuk menikmati keindahan laut dan pasir putih yang lembut",https://pergiyuk.com/wp-content/uploads/2022/11/Pantai-Eching.jpg,https://asset-2.tstatic.net/kaltara/foto/bank/images/suasana-pantai-ecing-nunukan-jalan-ujang-dewa-sedadap-dtjy.jpg,https://t-2.tstatic.net/kaltara/foto/bank/images/suasana-pantai-ecing-di-nunukan-kalimantan-utara-minggu-27022022-siang-rhgsb.jpg,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/pantai_eching_1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/pantai_eching_2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/pantai_eching_3.mp4
Museum Kesultanan Bulungan,"Museum Kesultanan Bulungan merupakan salah satu museum bersejarah yang berada di Kabupaten Bulungan, Provinsi Kalimantan Utara. Museum Kesultanan Bulungan menempati bangunan yang sebelumnya bangunan Istana Kesultanan Bulungan. Bangunan Museum Kesultanan Bulungan saat ini merupakan bangunan istana yang dibangun kembali oleh Pemerintah Kabupaten Bulungan.",08:00,16:00,3000,2.8320698559744018,117.35667171836407,4450,Kalimantan Utara,Bulungan,Tanjung Lapas,Jl. Tanjung Lapas Tengah,77211,Seni dan Budaya,"Toilet, Area Parkir","Museum Kesultanan Bulungan, menyimpan sejarah dan warisan budaya Kesultanan Bulungan yang kaya",https://upload.wikimedia.org/wikipedia/commons/e/ee/Museum_Kesultanan_Bulungan.JPG,https://indonesiakaya.com/wp-content/uploads/2020/10/kesultanan_bulungan_1200.jpg,https://traverse.id/wp-content/uploads/2020/01/B9EDD251-A620-4A5E-98CA-FDBC26879DD3_11zon.jpeg,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/museumKesultananBulungan1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/museumKesultananBulungan2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/kayanMentarang3.mp4
Baloy Adat Tidung,"Baloy Adat Tidung adalah rumah adat tradisional suku Tidung yang terletak di Tarakan, Kalimantan Utara. Rumah adat ini menjadi salah satu destinasi wisata budaya yang menarik karena menampilkan arsitektur khas suku Tidung dengan segala keunikan dan kekayaan budayanya. Baloy Adat Tidung berfungsi sebagai pusat kebudayaan dimana pengunjung dapat mempelajari lebih dalam tentang adat istiadat, tarian tradisional, upacara adat, serta kehidupan sehari-hari masyarakat suku Tidung.",07:30,17:00,10000,3.308987737837072,117.61132003431833,5000,Kalimantan Utara,Tarakan,Tarakan Timur,Jl. Telaga Keramat,77111,Seni Budaya,"Area Parkir, Toilet, Pusat Informasi, Toko Souvenir, Tempat Sampah","Mengenal Lebih Dekat Kebudayaan Suku Tidung di Baloy Adat Tidung: Eksplorasi Rumah Adat dan Tradisi Khas Kalimantan Utara",https://asset.kompas.com/crops/yKzbIg7wMHP16_q-pOv2gdcZEeQ=/0x0:1000x667/750x500/data/photo/2019/10/28/5db6dd40eae6c.jpg,https://img.antaranews.com/cache/800x533/2023/07/SANS_MAIN-KE-TARAKAN-JANGAN-LUPA-KE-RUMAH-BALOY-KHAS-SUKU-TIDUNG.jpg,https://asset-2.tstatic.net/travel/foto/bank/images/baloy-adat-tidung.jpg,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/baloy-adat-tidung1.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/baloy-adat-tidung2.mp4,https://storage.googleapis.com/provinces_url/video_url/kalimantan_utara/baloy-adat-tidung3.mp4
