name,description,open_time,close_time,entry_price,latitude,longitude,visit_count,provinces,city,subdistrict,street_name,postal_code,categories,facilities,title,url_image_1,url_image_2,url_image_3,url_video_1,url_video_2,url_video_3
Gunung Kerinci,"Gunung Kerinci (juga dieja dengan ""Kerintji"") adalah gunung tertinggi di pulau Sumatra dan gunung berapi tertinggi di Indonesia juga Asia Tenggara. Gunung Kerinci terletak di perbatasan Kabupaten Kerinci, Jambi dan Kabupaten Solok Selatan, Sumatera Barat, di Pegunungan Bukit Barisan dengan ketinggian 3.805 mdpl.",00:00,17:00,30000,-1.695208008,101.2646813,27903,Jambi,Kerinci,Kayu Aro,Jl. Kersik Tuo,37163,Alam,"Area Makanan, Area Parkir, Tempat Ibadah, Penginapan, Tempat Sampah, Toilet",Petualangan Mendaki Gunung Kerinci: Keindahan Puncak Sumatra,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWnzy2Iy7HYQlo2MJfkbKr6-iRBTV6bfpQjw&s,https://superlive.id/storage/articles/9a6d968e-a60e-4d2a-a4b9-a4f07c3e27c7.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Gunung_Kerinci_dari_Muaralabuh.jpg/220px-Gunung_Kerinci_dari_Muaralabuh.jpg,https://storage.googleapis.com/provinces_url/video_url/jambi/gunung_kerinci1.mp4,https://storage.googleapis.com/provinces_url/video_url/jambi/gunung_kerinci2.mp4,https://storage.googleapis.com/provinces_url/video_url/jambi/gunung_kerinci3.mp4
Danau Kaco,Danau Kaco mempunyai air yang sangat jernih berwarna biru. Danau yang merupakan harta karun tersembunyi di Jambi ini terletak pada ketinggian 1289 di atas permukaan laut dan merupakan danau yang kecil dibandingkan danau yang biasanya,00:00,23:59,15000,-2.324150374,101.5399724,29113,Jambi,Kerinci,Gunung Raya,Jl. Baru Lempur,37174,Alam,"Area Makanan, Area Parkir, Tempat Ibadah, Tempat Sampah, Toilet",Keindahan Danau Kaco: Permata Biru di Tengah Hutan Jambi,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4iwq7UPWak2VstMgVbPbavlnFn__tiw21aQ&s,https://awsimages.detik.net.id/community/media/visual/2016/10/19/db93b38f-89cd-4369-85d3-62c927c7aa24_169.jpg?w=600&q=90,https://asset-2.tstatic.net/tribunjambitravel/foto/bank/images2/menikmati-suasana-dan-pemandangan-indah-di-danau-kaco-kerinci-jambi.jpg,https://storage.googleapis.com/provinces_url/video_url/jambi/danau_kaco1.mp4,https://storage.googleapis.com/provinces_url/video_url/jambi/danau_kaco2.mp4,https://storage.googleapis.com/provinces_url/video_url/jambi/danau_kaco3.mp4
Taman Budaya Jambi,Berdirinya Taman Budaya Jambi berawal dari aktivitas dan produktivitas para seniman Jambi dalam menggali dan mengembangkan potensi Seni dan Budaya daerah Jambi. Aktivitas para seniman tersebut dilakukan di Gedung Olah Seni yang dikenal dengan sebutan ï¿½GOSï¿½ Sungai Kambang,08:00,16:00,30000,-1.614155707,103.5852258,481500,Jambi,Jambi,Telanaipura,Jl. Kolonel Amir Hamzah,36361,Budaya,"Area Makanan, Area Parkir, Tempat Sampah, Toilet, Toko Oleh-oleh",Taman Budaya Jambi: Pusat Kebudayaan dan Seni Jambi,https://lh5.googleusercontent.com/p/AF1QipOpyVWbAFo9sCDXxDk7N8HbCMSkdoiUCbGuhzsF=w252-h189-k-no,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoQLoqVWGoBybpuK4_SbCXPLTVXG4BB19zG0-9oAScKCo7_OUlrqOW4Ey0oZg9Rg6KD7o&usqp=CAU,https://jamberita.com/foto_berita/2021/06/26/89img20210626wa0015.jpg,https://storage.googleapis.com/provinces_url/video_url/jambi/taman_budaya_jambi1.mp4,https://storage.googleapis.com/provinces_url/video_url/jambi/taman_budaya_jambi2.mp4,https://storage.googleapis.com/provinces_url/video_url/jambi/taman_budaya_jambi3.mp4
Benteng Toboali,"Benteng Toboali terletak di Kelurahan Tanjung Ketapang, Kecamatan Toboali, Kabupaten Bangka Selatan, Kepulauan Bangka Belitung. Lokasi benteng berada di area perbukitan setinggi 18 meter di atas permukaan laut, yang menghadap langsung ke pantai",00:00,23:59,5000,-3.014220317,106.449095,49102,Kepulauan Bangka Belitung,Bangka Selatan,Toboali,Jl. Tanjung Ketapang,33783,Sejarah,"Area Parkir, Pusat Informasi, Tempat Ibadah, Tempat Sampah, Toilet, Toko Oleh-oleh",Benteng Toboali: Sejarah dan Keindahan di Pulau Bangka,https://asset.kompas.com/crops/C7SA0V_6aYICMXVVqn84bA_cel8=/0x0:1000x667/750x500/data/photo/2022/10/24/6356b51530568.jpg,https://awsimages.detik.net.id/community/media/visual/2021/02/04/dev-benteng-toboali-peninggalan-gagah-di-selatan-bangka.jpeg?w=600&q=90,https://asset.kompas.com/crops/pWprWWnsRnpCj25ZPigHjwDX0x8=/63x0:1076x675/750x500/data/photo/2023/03/07/6407541bb6dc7.jpg,https://storage.googleapis.com/provinces_url/video_url/kepulauan_bangka_belitung/benteng_toboali1.mp4,https://storage.googleapis.com/provinces_url/video_url/kepulauan_bangka_belitung/benteng_toboali2.mp4,https://storage.googleapis.com/provinces_url/video_url/kepulauan_bangka_belitung/benteng_toboali3.mp4
Danau Kaolin,"Danau Kaolin berasal dari bekas tambang biji timah yang sudah lama ditinggalkan. Danau Kaolin kerap disebut dengan istilah Kulong Biru. Meskipun bekas tambang timah, Danau Kaolin memiliki udara yang segar tanpa terganggu aroma belerang, karena kawasan ini memang bukan kawah pegunungan.",08:00,18:00,10000,-2.487507627,106.3610989,678011,Kepulauan Bangka Belitung,Bangka Tengah,Koba,Jl. Raya Toboali,33782,Alam,"Area Makanan, Area Parkir, Tempat Ibadah, Tempat Sampah, Toilet, Toko Oleh-oleh",Keindahan Danau Kaolin: Danau Biru yang Menakjubkan di Bangka,https://awsimages.detik.net.id/community/media/visual/2023/06/28/danay-kaolin-di-bangka-tengah-deni-wahyonodetiksumbagsel-1_169.jpeg?w=1200,"https://dbijapkm3o6fj.cloudfront.net/resources/17703,1004,1,6,4,0,600,450/-4601-/20221018160411/danau-kaolin.jpeg",https://asset.kompas.com/crops/mlF0CK5rF3fR6X9YlbIRqacDwAk=/0x0:996x664/750x500/data/photo/2020/02/27/5e57ae3320e36.jpg,https://storage.googleapis.com/provinces_url/video_url/kepulauan_bangka_belitung/danau_kaolin1.mp4,https://storage.googleapis.com/provinces_url/video_url/kepulauan_bangka_belitung/danau_kaolin2.mp4,https://storage.googleapis.com/provinces_url/video_url/kepulauan_bangka_belitung/danau_kaolin3.mp4
Pantai Tongaci,Pantai Tongaci merupakan pantai yang populer di Bangka Belitung. Kawasan ini banyak dikunjungi wisatawan lokal maupun mancanegara. Kawasan Pantai Tongaci terkenal sebagai pantai yang bersih dengan pasir putihnya.,08:00,18:00,10000,-1.831275599,106.1221773,14766,Kepulauan Bangka Belitung,Bangka,Sinar Baru,Jl. Laut,33211,Alam,"Area Makanan, Area Parkir, Tempat Ibadah, Tempat Sampah, Toilet, Toko Oleh-oleh",Pesona Pantai Tongaci: Surga Tersembunyi di Belitung,https://asset.kompas.com/crops/9Y5AbB62aLM0Q6cc_17EtrCGocM=/0x0:739x493/750x500/data/photo/2020/03/13/5e6baadabf193.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvc5ckkpB--uba_zRtuEILmTV2a4aWgdCSuPjVl9g5QDwpSDJLAFhPCHXabiJGTzNE97g&usqp=CAU,https://asset-2.tstatic.net/tribunnewswiki/foto/bank/images/pantai-tongaci-bangka-belitung.jpg,https://storage.googleapis.com/provinces_url/video_url/kepulauan_bangka_belitung/pantai_tongaci1.mp4,https://storage.googleapis.com/provinces_url/video_url/kepulauan_bangka_belitung/pantai_tongaci2.mp4,https://storage.googleapis.com/provinces_url/video_url/kepulauan_bangka_belitung/pantai_tongaci3.mp4
Rumah Adat Belitung,"Rumah Adat Belitung mendapat pengaruh dari arsitektur rumah Melayu. Sebagai informasi, suku Melayu merupakan suku mayoritas yang menghuni Bangka Belitung. Ada beberapa macam ragam arsitektur rumah adat di Bangka Belitung, yaitu arsitektur Melayu Awal, Melayu Bubung Panjang, dan Melayu Bubung Limas.",08:00,16:00,0,-2.643186024,107.6478117,69403,Kepulauan Bangka Belitung,Belitung,Tanjung Pandan,Jl. Gajah Mada,33411,Budaya,"Area Parkir, Tempat Sampah, Toilet",Eksplorasi Rumah Adat Belitung: Warisan Budaya yang Mengagumkan,https://indonesiakaya.com/wp-content/uploads/2020/10/1__Rumah_adat_Belitung_yang_terletak_di_Jalan_Ahmad_Yani_ini_berdiri_di_atas_tanah_seluas_kurang_lebih_500_meter_persegi.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQk_vLq7N59gL_rtJw4DqzRAnHnuC9lwg0WIsPh3_IRxQUg6CZnFF0MJIMdDotm3_CafC0&usqp=CAU,https://agathatourbelitung.com/wp-content/uploads/2023/11/rumah-adat-belitung.jpg,https://storage.googleapis.com/provinces_url/video_url/kepulauan_bangka_belitung/rumah_adat_belitung1.mp4,https://storage.googleapis.com/provinces_url/video_url/kepulauan_bangka_belitung/rumah_adat_belitung2.mp4,https://storage.googleapis.com/provinces_url/video_url/kepulauan_bangka_belitung/rumah_adat_belitung3.mp4
Benteng Marlborough,"Benteng Marlborough pada mulanya berfungsi sebagai pertahanan. Seiring berjalannya waktu, bangunan ini beralih fungsi menjadi pusat perdagangan. Benteng Marlborough memiliki daya tersendiri karena selain langka, desain dari bangunan ini juga masih asli tanpa adanya renovasi yang signifikan, tipikal desain pada abad ke 17-an.",08:00,17:00,5000,-3.786637658,102.2514178,978945,Bengkulu,Bengkulu,Tlk. Segara,Jl. Benteng,38116,Sejarah,"Area Parkir, Pusat Informasi, Rumah Difabel, Tempat Sampah, Toilet, Toko Oleh-oleh",Sejarah Benteng Marlborough: Kemegahan Kolonial di Bengkulu,https://pariwisata.bengkuluprov.go.id/assets/images/multimedia/wisata_benteng-marbborough-dari-ketinggian_1661149937936.jpg,https://cdn-2.tstatic.net/tribunnews/foto/bank/images/benteng-marlborough-di-kota-bengkulu-provinsi-bengkulu-3.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_u9RqWK6i930Oz71uug2Sd8zD7EbIEiMwvWrTHe9srJ_2WrpwJl5beNbW1os4cRpKboY&usqp=CAU,https://storage.googleapis.com/provinces_url/video_url/bengkulu/benteng_marlborough1.mp4,https://storage.googleapis.com/provinces_url/video_url/bengkulu/benteng_marlborough2.mp4,https://storage.googleapis.com/provinces_url/video_url/bengkulu/benteng_marlborough3.mp4
Monumen Tugu Thomas Parr,"Monumen Tugu Thomas Parr adalah sebuah monumen yang terletak di Kota Bengkulu dan didedikasikan kepada Thomas Parr, Residen Inggris di Bengkulu yang terbunuh pada tahun 1807.",00:00,23:59,5000,-3.788596237,102.2507202,111980,Bengkulu,Bengkulu,Tlk. Segara,Jl. Ahmad Yani,38119,Sejarah,"Area Parkir, Pusat Informasi, Rumah Difabel, Tempat Sampah, Toilet, Toko Oleh-oleh",Monumen Tugu Thomas Parr: Peninggalan Bersejarah di Bengkulu,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQLJeciZkhGrAztZ_AGFlnSYSshlobEbUKT-wI1Z1hZiK02p35MFXNN4_Ds9_dy_UHpCsQ&usqp=CAU,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSt8M39-q80jSrN5PhFNAU7JvIWqSHUjOblbF7lZBcWI6ErdjTFhAJeGj8wPKwG1zFfqd0&usqp=CAU,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQq_bjDyN4XspNDSiZc-Osn77WpRPO_Qa6iFXC2qdhttwfxoY_CwAuMIu3y313kNcMS9oo&usqp=CAU,https://storage.googleapis.com/provinces_url/video_url/bengkulu/tugu_thomas_parr1.mp4,https://storage.googleapis.com/provinces_url/video_url/bengkulu/tugu_thomas_parr2.mp4,https://storage.googleapis.com/provinces_url/video_url/bengkulu/tugu_thomas_parr3.mp4
Pantai Jakat,Pantai Jakat menjadi primadona wisata keluarga saat liburan tiba. Hal ini disebabkan karena dekatnya lokasi Pantai Jakat dengan pusat Kota Bengkulu.,00:00,23:59,5000,-3.780009504,102.2604975,71506,Bengkulu,Bengkulu,Sungai Serut,Jl. Bencoolen,38117,Alam,"Area Parkir, Pusat Informasi, Tempat Sampah, Toilet, Toko Oleh-oleh",Pesona Pantai Jakat: Keindahan Pantai di Bengkulu,https://asset.kompas.com/crops/wzi6ssT26c-2S5Y2Z1Bv63Xu_3E=/0x34:696x382/750x500/data/photo/2024/02/24/65d9bf524fadb.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRigI7ABuQFvcSNudY1ln9Pne8VMNdMT3CIe8nlD7xo-w1ZjUqXYsJa5BsX1uAlSiQfpkE&usqp=CAU,https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/2022/12/24/3871094550.jpg,https://storage.googleapis.com/provinces_url/video_url/bengkulu/pantai_jakat1.mp4,https://storage.googleapis.com/provinces_url/video_url/bengkulu/pantai_jakat2.mp4,https://storage.googleapis.com/provinces_url/video_url/bengkulu/pantai_jakat3.mp4
Pantai Panjang,Pantai Panjang adalah destinasi wisata yang cukup populer di Kota Bengkulu. Pantai dengan air yang jernih dan pasir putih halus inimembentang sepanjang tujuh kilometer,00:00,23:59,0,-3.812302594,102.2666077,578012,Bengkulu,Bengkulu,Ratu Agung,Jl. Pariwisata,38116,Alam,"Area Parkir, Pusat Informasi, Tempat Sampah, Toilet, Toko Oleh-oleh",Pantai Panjang: Destinasi Wisata Pantai Terindah di Bengkulu,https://pariwisata.bengkuluprov.go.id/assets/images/multimedia/wisata_pantai-panjang_1661219028290.jpg,https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/2023/07/25/pantai-panjang-bengkulu-1607334126.jpg,https://o-cdn-cas.sirclocdn.com/parenting/images/pantai-panjang.width-800.format-webp.webp,https://storage.googleapis.com/provinces_url/video_url/bengkulu/pantai_panjang1.mp4,https://storage.googleapis.com/provinces_url/video_url/bengkulu/pantai_panjang2.mp4,https://storage.googleapis.com/provinces_url/video_url/bengkulu/pantai_panjang3.mp4
Pasar Pulau Baai,Pasar Pulau baai merupakan tempat bagi wisatawan kuliner dan kerajinan lokal. Pasar ini menawarkan makanan khas lokal bengkulu serta kerajinan tangan tradisional,04:00,18:00,0,-3.901433765,102.3071205,4606,Bengkulu,Bengkulu,Kampung Melayu,Jl. Ir. Rustandi Sugianto,38216,Budaya,"Area Makanan, Area Parkir, Tempat Sampah, Toilet",Eksplorasi Pasar Pulau Baai: Pusat Ekonomi dan Wisata di Bengkulu,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRkC2UsD3ZIGRMkoxq0y1fnnxfbLd088jz-EA&s,https://cdn.rri.co.id/berita/26/images/1696572137680-2019-12-27_(1)/atbkjg1dl767ulu.jpeg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS64PIUtuAr85h2F3DPLGMAo0j21b8weL3j9rTL2Tmbf6wea3vqB6ojZrJXNdzd9C6BZRk&usqp=CAU,https://storage.googleapis.com/provinces_url/video_url/bengkulu/pasar_pulau_baai1.mp4,https://storage.googleapis.com/provinces_url/video_url/bengkulu/pasar_pulau_baai2.mp4,https://storage.googleapis.com/provinces_url/video_url/bengkulu/pasar_pulau_baai3.mp4
Museum Lampung,"Museum Lampung merupakan salah satu destinasi wisata budaya di pulau Sumatera. Dengan koleksi yang mencakup artefak-artefak bersejarah, seni tradisional, dan peninggalan budaya lainnya, museum ini membantu menggambarkan kehidupan masyarakat Lampung dari masa ke masa.",08:00,14:00,5000,-5.372181286,105.2407569,398077,Lampung,Bandar Lampung,Rajabasa,Jl. ZA. Pagar Alam No. 64,35141,Sejarah,"Area Parkir, Pusat Informasi, Tempat Sampah, Toilet, Toko Oleh-oleh",Menggali Sejarah dan Budaya di Museum Lampung,https://upload.wikimedia.org/wikipedia/id/5/52/Museum_Lampung.jpg,https://o-cdn-cas.sirclocdn.com/parenting/images/museum-lampung.width-800.format-webp.webp,https://s3.ap-southeast-1.amazonaws.com/moladin.assets/blog/wp-content/uploads/2023/07/13173320/image-3-2.png,https://storage.googleapis.com/provinces_url/video_url/lampung/museum_lampung1.mp4,https://storage.googleapis.com/provinces_url/video_url/lampung/museum_lampung2.mp4,https://storage.googleapis.com/provinces_url/video_url/lampung/museum_lampung3.mp4
Situs Batu Bedil,"Situs Megalitik Batu Bedil secara administratif berada di Kecamatan Pulau Panggung, Kabupaten Tanggamus, Provinsi Lampung. Pada situs ini terdapat sebuah menhir berukuran besar dan tinggi yang oleh masyarakat setempat dinamakan dengan Batu Bedil, dinamakan demikian dikarenakan dahulunya sering terdengar adanya bunyi letusan",00:00,23:59,0,-5.310774325,104.7019132,3408,Lampung,Tanggamus,Pulau Panggung,Jl. Raya Tekad,35679,Sejarah,"Area Parkir, Pusat Informasi, Tempat Sampah, Toilet, Toko Oleh-oleh",Situs Batu Bedil: Menelusuri Jejak Sejarah Lampung,https://kebudayaan.kemdikbud.go.id/bpcbserang/wp-content/uploads/sites/35/2015/06/batu-bedil-tanggamus.jpg,https://kebudayaan.kemdikbud.go.id/bpcbserang/wp-content/uploads/sites/35/2015/06/tanggamus3.jpg,https://kebudayaan.kemdikbud.go.id/bpcbserang/wp-content/uploads/sites/35/2015/06/batu-tegak.jpg,https://storage.googleapis.com/provinces_url/video_url/lampung/situs_batu_bedil1.mp4,https://storage.googleapis.com/provinces_url/video_url/lampung/situs_batu_bedil2.mp4,https://storage.googleapis.com/provinces_url/video_url/lampung/situs_batu_bedil3.mp4
Taman Nasional Way Kambas,Taman Nasional Way Kambas dikenal sebagai tempat tinggal bagi gajah Sumatera. Destinasi wisata ini termasuk konservasi alam yang menjaga dan melindungi berbagai jenis flora dan fauna langka.,08:00,18:00,5000,-4.927415457,105.7769283,690244,Lampung,Lampung Timur,Labuhan Ratu,Jl. Raya Labuhan Ratu,34396,Alam,"Area Makanan, Area Parkir, Tempat Sampah, Toilet, Toko Oleh-oleh",Petualangan di Taman Nasional Way Kambas: Habitat Gajah Sumatera,https://static.promediateknologi.id/crop/0x0:0x0/0x0/webp/photo/p2/132/2023/12/18/taman-nasional-way-kambas-1735849217.jpg,https://www.blibli.com/friends-backend/wp-content/uploads/2023/08/B800790-1-Jungle-Tracking-dan-Safari-Susur-Sungai-1024x538.jpg,https://cdn.antaranews.com/cache/1200x800/2020/03/18/IMG-20200318-WA0011_1.jpg,https://storage.googleapis.com/provinces_url/video_url/lampung/taman_nasional_way_kambas1.mp4,https://storage.googleapis.com/provinces_url/video_url/lampung/taman_nasional_way_kambas2.mp4,https://storage.googleapis.com/provinces_url/video_url/lampung/taman_nasional_way_kambas3.mp4
Puncak Mas,"Puncak Mas Lampung merupakan tempat wisata di dataran tinggi yang dilengkapi fasilitas wahana permainan, penginapan, tempat selfie, dan pusat kuliner. Lantaran berada di perbukitan, pemandangan yang ditawarkan dari Puncak Mas Lampung tampak indah. Wisatawan bisa menikmati udara sejuk khas dataran tinggi, sambil melihat pemandangan kota.",08:00,23:00,20000,-5.390956085,105.2247548,1045788,Lampung,Bandar Lampung,Tj. Karang Bar.,Jl. PB. Marga,35215,Alam,"Area Makanan, Area Parkir, Tempat Ibadah, Penginapan, Tempat Sampah, Toilet, Wahana Permainan",Pesona Puncak Mas: Wisata Alam dan Kuliner di Lampung,https://cdn.idntimes.com/content-images/post/20211018/202366653-936117010543278-5223713240500808934-n-253e21bfc083017b327bb5aca31cc4ca_600x400.jpg,https://salsawisata.com/wp-content/uploads/2022/09/Tiket-Masuk-Puncak-Mas-Lampung.jpg,https://travelspromo.com/wp-content/uploads/2019/05/Puncak-Mas-Lampung-yulia-ningtiyas-e1559019423489.jpg,https://storage.googleapis.com/provinces_url/video_url/lampung/puncak_mas1.mp4,https://storage.googleapis.com/provinces_url/video_url/lampung/puncak_mas2.mp4,https://storage.googleapis.com/provinces_url/video_url/lampung/puncak_mas3.mp4
Taman Budaya Lampung,Taman Budaya Lampung adalah salah satu tempat yang menjadi pusat kebudayaan di Bandar Lampung. Lampung merupakan suatu provinsi yang berdiri sejak tanggal 18 Maret 1964 dan berada dibagian selatan Pulau Sumatra.,00:00,23:59,0,-5.415854962,105.2478061,598109,Lampung,Bandar Lampung,Tj. Karang Pusat,Jl. Cut Nyak Dien No. 24,35119,Budaya,"Area Parkir, Tempat Sampah, Toilet",Taman Budaya Lampung: Pusat Seni dan Kebudayaan Lampung,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_640/v1634025439/01hgck1am93nahkf04cwvrq84s.jpg",https://asset-2.tstatic.net/lampung/foto/bank/images/taman-budaya-lampung_20170612_160350.jpg,https://alteripost.co/wp-content/uploads/2021/12/IMG_20211204_141628.jpg,https://storage.googleapis.com/provinces_url/video_url/lampung/taman_budaya_lampung1.mp4,https://storage.googleapis.com/provinces_url/video_url/lampung/taman_budaya_lampung2.mp4,https://storage.googleapis.com/provinces_url/video_url/lampung/taman_budaya_lampung3.mp4
Monumen Nasional,"Monumen Nasional atau yang disingkat dengan Monas atau Tugu Monas adalah monumen peringatan setinggi 132 meter (433 kaki) yang terletak tepat di tengah Lapangan Medan Merdeka, Jakarta Pusat. Monas didirikan untuk mengenang perlawanan dan perjuangan rakyat Indonesia dalam merebut kemerdekaan dari pemerintahan kolonial Kerajaan Belanda",08:00,22:00,24000,-6.175189729,106.8270884,980341720,DKI Jakarta,Jakarta Pusat,Gambir,Jl. Merdeka Square,10110,Sejarah,"Area Makanan, Area Parkir, Tempat Sampah, Toilet",Kemegahan Monumen Nasional: Simbol Kebanggaan Indonesia,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkH0ck2KtiVkFVQXwwJTHfHzSjAtEKBBx2dA&s,https://storage.jakarta-tourism.go.id/public/images/article/8437415341664213099.jpg,https://salsawisata.com/wp-content/uploads/2022/01/Monumen-Nasional.jpg,https://storage.googleapis.com/provinces_url/video_url/dki_jakarta/monas1.mp4,https://storage.googleapis.com/provinces_url/video_url/dki_jakarta/monas2.mp4,https://storage.googleapis.com/provinces_url/video_url/dki_jakarta/monas3.mp4
Taman Proklamator,"Pada taman ini berdiri Tugu Proklamasi, yaitu tugu peringatan proklamasi kemerdekaan Republik Indonesia yang berdiri di kompleks Taman Proklamasi di Jalan Proklamasi, Jakarta Pusat.",06:00,16:00,0,-6.202958317,106.8468247,11919421,DKI Jakarta,Jakarta Pusat,Menteng,Jl. Proklamasi,10320,Sejarah,"Area Parkir, Tempat Ibadah, Tempat Sampah, Toilet",Taman Proklamator: Mengenang Sejarah Kemerdekaan Indonesia,https://asset.kompas.com/crops/qyzCmSzrELRvG5Atm8msCoIDQgA=/0x0:0x0/1200x800/data/photo/2022/08/17/62fcb904bf492.jpg,https://o-cdn-cas.sirclocdn.com/parenting/images/tugu-proklamasi.width-800.format-webp.webp,https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/p1/301/2023/10/19/InShot_20231019_105842094-254930121.jpg,https://storage.googleapis.com/provinces_url/video_url/dki_jakarta/taman_proklamator1.mp4,https://storage.googleapis.com/provinces_url/video_url/dki_jakarta/taman_proklamator2.mp4,https://storage.googleapis.com/provinces_url/video_url/dki_jakarta/taman_proklamator3.mp4
Pantai Ancol,Pantai Ancol menghadirkan pesona yang tidak ada habisnya. Kawasan wisata terpadu ini memiliki beberapa pantai dengan pesona menawan yang beragam. Tidak heran jika tempat wisata ini terkenal sebagai ikon wisata di tengah kota yang ramai.,07:00,17:00,25000,-6.119106028,106.8500961,18774901,DKI Jakarta,Jakarta Utara,Ancol,Jl. Kw. Wisata Ancol,10730,Alam,"Area Makanan, Area Parkir, Tempat Ibadah, Penginapan, Tempat Sampah, Toilet, Toko Oleh-oleh",Keindahan Pantai Ancol: Destinasi Wisata Favorit di Jakarta,https://www.ancol.com/blog/wp-content/uploads/2022/03/wisata-pantai-di-jakarta.jpg,https://shopee.co.id/inspirasi-shopee/wp-content/uploads/2020/08/Ancol-bakal-dibuka-kembali-pekan-depan.jpg,https://www.beritajogja.id/wp-content/uploads/2021/11/Wisata-pantai-marina-ancol.jpg,https://storage.googleapis.com/provinces_url/video_url/dki_jakarta/ancol1.mp4,https://storage.googleapis.com/provinces_url/video_url/dki_jakarta/ancol2.mp4,https://storage.googleapis.com/provinces_url/video_url/dki_jakarta/ancol3.mp4
Taman Menteng,"Taman Menteng adalah sebuah taman yang berlokasi di kawasan Menteng, Jakarta Pusat. Taman ini dulunya merupakan Stadion Menteng. Taman Menteng berdiri di atas lahan seluas 2,9 hektar dan memiliki 30 spesies koleksi tanaman yang berbeda",05:00,23:00,10000,-6.195853741,106.829396,102487090,DKI Jakarta,Jakarta Pusat,Menteng,Jl. HOS. Cokroaminoto,10310,Alam,"Area Parkir, Tempat Ibadah, Tempat Sampah",Taman Menteng: Oase Hijau di Tengah Kota Jakarta,https://o-cdn-cas.sirclocdn.com/parenting/images/taman_menteng_Xicx0wi.width-800.format-webp.webp,https://awsimages.detik.net.id/community/media/visual/2020/06/19/taman-menteng-belum-bisa-ditongkrongin-8_169.jpeg?w=620,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQzlGlG7UW-DcrZccQUN1g9iIe8BiymKOwy-3_XWXCGtJokdZshEZ77Apg5FRiAt9FgR-8&usqp=CAU,https://storage.googleapis.com/provinces_url/video_url/dki_jakarta/taman_menteng1.mp4,https://storage.googleapis.com/provinces_url/video_url/dki_jakarta/taman_menteng2.mp4,https://storage.googleapis.com/provinces_url/video_url/dki_jakarta/taman_menteng3.mp4
Taman Mini Indonesia Indah,Taman Mini Indonesia Indah (TMII) merupakan suatu kawasan taman wisata bertema budaya Indonesia yang berada di Jakarta Timur. Area TMII yaitu kurang lebih 150 hektar,05:00,20:00,25000,-6.301782658,106.8899568,561049042,DKI Jakarta,Jakarta Timur,Cipayung,Jl. Taman Mini Indonesia Indah,13820,Budaya,"Area Makanan, Area Parkir, Pusat Informasi, Rumah Difabel, Tempat Ibadah, Penginapan, Tempat Sampah, Toilet, Toko Oleh-oleh, Wahana Permainan",Eksplorasi Taman Mini Indonesia Indah: Miniatur Keberagaman Indonesia,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/TMII_Istana_Anak-anak_Indonesia.JPG/1200px-TMII_Istana_Anak-anak_Indonesia.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Istana_Anak-anak_Indonesia%2C_Taman_Mini%2C_Jakarta.jpg/220px-Istana_Anak-anak_Indonesia%2C_Taman_Mini%2C_Jakarta.jpg,https://cdn1-production-images-kly.akamaized.net/H8jSLijqnwlhB8kAVQ6Kz1jtCvE=/800x1066/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3424275/original/047116200_1617950170-TMII.jpg,https://storage.googleapis.com/provinces_url/video_url/dki_jakarta/tmii1.mp4,https://storage.googleapis.com/provinces_url/video_url/dki_jakarta/tmii2.mp4,https://storage.googleapis.com/provinces_url/video_url/dki_jakarta/tmii3.mp4
