name,description,open_time,close_time,entry_price,latitude,longitude,visit_count,provinces,city,subdistrict,street_name,postal_code,categories,facilities,title,url_image_1,url_image_2,url_image_3,url_video_1,url_video_2,url_video_3
Pulau Kakara,"Pulau Kakara adalah pulau kecil di Halmahera Utara yang dikenal dengan keindahan bawah lautnya. Pulau ini merupakan salah satu destinasi terbaik untuk snorkeling dan menyelam di Maluku Utara, dengan terumbu karang yang masih alami dan berbagai spesies ikan. Selain itu, pulau ini juga memiliki pantai berpasir putih yang indah dan air laut yang jernih, cocok untuk berenang dan bersantai.",06:00,18:00,35000,1.7440147130495212,128.03601995879322,7000,Maluku Utara,Halmahera Utara,Tobelo,Jl. Pulau Kakara,97762,Alam,"Area Parkir, Toilet, Area Makanan","Keindahan Pulau Kakara yang Mempesona: Pulau Kecil dengan Pemandangan Laut yang Indah dan Keindahan Bawah Laut yang Menakjubkan",https://ksmtour.com/media/images/articles10/pulau-kakara-maluku-utara.jpg,https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/2023/07/07/halma-3024935485.jpg,https://phinemo.com/wp-content/uploads/2018/12/6052434320_62d74ffa4b_z-1.jpg,https://storage.googleapis.com/provinces_url/video_url/maluku-utara/pulau-kakara1.mp4,https://storage.googleapis.com/provinces_url/video_url/maluku-utara/pulau-kakara2.mp4,https://storage.googleapis.com/provinces_url/video_url/maluku-utara/pulau-kakara3.mp4
Pantai Luari,"Pantai Luari adalah salah satu pantai terbaik di Halmahera Utara dengan pasir putih yang lembut dan air laut yang biru jernih. Pantai ini dikelilingi oleh pohon-pohon kelapa yang menjadikannya tempat yang sejuk dan teduh untuk bersantai. Pengunjung bisa berenang, berjemur, atau hanya menikmati pemandangan matahari terbenam yang spektakuler di pantai ini. Pantai Luari juga memiliki beberapa warung makan yang menyajikan makanan lokal.",00:00,23:59,10000,1.8068836372130799,127.93049645730522,8000,Maluku Utara,Halmahera Utara,Tobelo,Jl. Tobelo Galela,97767,Alam,"Area Parkir, Toilet, Area Makanan, Tempat Sampah","Pesona Pantai Luari yang Eksotis: Pantai dengan Pasir Putih dan Air Laut yang Jernih di Halmahera",https://asset-2.tstatic.net/ternate/foto/bank/images/08092022_Pantailuari.jpg,https://1.bp.blogspot.com/-1RERFIMkUZM/VWB8fI2zyfI/AAAAAAAAAFw/fceFfrPgk04/s1600/01.jpg,https://images.genpi.co/uploads/news/2018/11/15/9af20a2f84677d83830a818bdcf88d3f.jpg,https://storage.googleapis.com/provinces_url/video_url/maluku-utara/pantai-luari1.mp4,https://storage.googleapis.com/provinces_url/video_url/maluku-utara/pantai-luari2.mp4,https://storage.googleapis.com/provinces_url/video_url/maluku-utara/pantai-luari3.mp4
Danau Sentani,"Danau Sentani terletak di kaki Pegunungan Cyclops dan merupakan danau terbesar di Papua. Danau ini menawarkan pemandangan yang memukau dengan airnya yang jernih dan pulau-pulau kecil yang tersebar di tengahnya. Di sekitar danau, terdapat kampung-kampung adat dengan rumah panggung dan seni ukir khas Sentani. Festival Danau Sentani yang diadakan setiap tahun juga menjadi daya tarik utama, menampilkan tarian tradisional dan budaya lokal.",00:00,23:59,0,-2.613297606030725,140.51872491836536,20000,Papua,Jayapura,Sentani,Jl. Danau Sentani,99359,Alam,"Area Parkir, Toilet, Pusat Informasi, Area Makanan, Toko Oleh-oleh","Keindahan Danau Sentani yang Menawan: Danau Besar dengan Pemandangan Alam yang Indah dan Budaya Papua yang Kaya",https://asset.kompas.com/crops/ZVmlnT0n3gHouZuIk_xLay5FlWY=/114x0:720x404/750x500/data/photo/2021/10/04/615a91e0059ad.jpg,https://cdn.idntimes.com/content-images/post/20191008/2-06d20df9484233c2ab6414a410ed7104.jpg,https://ngepop.id/upload/media/entries/2023-07/09/450-entry-0-1688916487.jpg,https://storage.googleapis.com/provinces_url/video_url/papua/danau-sentani1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua/danau-sentani2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua/danau-sentani3.mp4
Taman Nasional Lorentz,"Taman Nasional Lorentz adalah taman nasional terbesar di Asia Tenggara dan merupakan Situs Warisan Dunia UNESCO. Taman ini mencakup berbagai ekosistem, mulai dari hutan hujan tropis, savana, hingga gletser di Puncak Jaya. Keanekaragaman hayati di sini sangat tinggi, dengan banyak spesies flora dan fauna endemik. Pengunjung bisa melakukan trekking, birdwatching, dan menikmati keindahan alam yang luar biasa.",00:00,23:59,50000,-4.629773989160455,137.9726614360887,10000,Papua,Asmat,Yakapis,Jl. Taman Nasional Lorentz,99778,Alam,"Area Parkir, Toilet, Pusat Informasi, Tempat Sampah","Menjelajah Taman Nasional Lorentz: Taman Nasional dengan Keanekaragaman Hayati yang Luar Biasa di Papua",https://jurnalnews.co.id/wp-content/uploads/2023/05/Taman-Nasional-Lorentz.jpg,https://asset-2.tstatic.net/tribunnewswiki/foto/bank/images/Taman-Nasional-Lorentz-4.jpg,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2023/07/24/taman-nasionaljpg-20230724025926.jpg,https://storage.googleapis.com/provinces_url/video_url/papua/taman-lorentz1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua/taman-lorentz2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua/taman-lorentz3.mp4
Pantai Hamadi Jayapura,"Pantai Hamadi Jayapura adalah salah satu pantai terkenal di Jayapura, Papua. Terletak di pusat kota Jayapura, pantai ini menawarkan pemandangan laut yang indah dengan pasir putih yang luas. Pengunjung dapat menikmati kegiatan seperti berjemur, berenang, atau sekadar bersantai sambil menikmati angin laut. Pantai ini juga dikelilingi oleh warung-warung makanan dan pedagang kaki lima yang menjual makanan khas Papua.",06:00,18:00,0,-2.5788290428400034,140.70918707326274,15000,Papua,Jayapura,Jayapura Selatan,Jl. Hamadi Pante,99228,Alam,"Area Makanan, Area Parkir, Toilet, Tempat Sampah","Keindahan Pantai Hamadi Jayapura: Pantai dengan Pasir Putih dan Pemandangan Laut yang Menakjubkan di Jayapura",https://wisatakita.com/pariwisata/636/800-Pantai-Hamadi.jpeg,https://asset-2.tstatic.net/papua/foto/bank/images/pantai-hamadi-2.jpg,https://indonesiakaya.com/wp-content/uploads/2020/10/Pantai_Hamadi_pantai_wisata_yang_terletak_di_jantung_kota_Jayapura_.jpg,https://storage.googleapis.com/provinces_url/video_url/papua/pantai-hamadi1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua/pantai-hamadi2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua/pantai-hamadi3.mp4
Bukit Jokowi,"Bukit Jokowi adalah salah satu destinasi wisata alam yang terletak di Provinsi Papua. Bukit ini dikenal karena pemandangannya yang menakjubkan, terutama saat matahari terbit dan terbenam. Selain menikmati panorama alam yang indah, pengunjung juga dapat melakukan berbagai kegiatan seperti hiking, camping, dan fotografi alam. Bukit Jokowi menjadi favorit bagi para pecinta alam dan fotografi karena keindahan alamnya yang masih alami.",09:00,18:00,20000,-2.5884095645417364,140.6885207739983,5000,Papua,Jayapura,Jayapura Selatan,Jl. Bukit Jokowi,99221,Alam,"Area Parkir, Tempat Sampah, Area Makanan, Tempat Ibadah, Toilet","Menikmati Keindahan Bukit Jokowi: Bukit dengan Pemandangan Kota Jayapura dan Laut yang Spektakuler",https://img.inews.co.id/media/1200/files/inews_new/2023/05/03/Bukit_Jokowi.jpg,https://asset-2.tstatic.net/papua/foto/bank/images/Pemandangan-dari-atas-Bukit-Jokowi-Jayapura.jpg,https://media-cdn.tripadvisor.com/media/photo-s/1c/e6/93/f1/screenshot-20210425-170455.jpg,https://storage.googleapis.com/provinces_url/video_url/papua/bukit-jokowi1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua/bukit-jokowi2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua/bukit-jokowi3.mp4
Pantai Base-G,"Pantai Base-G adalah destinasi wisata pantai yang terletak di Provinsi Papua. Pantai ini terkenal dengan pasir putihnya yang lembut dan air lautnya yang jernih. Di sekitar pantai terdapat hamparan hutan mangrove yang memperindah panorama alamnya. Pengunjung dapat menikmati kegiatan seperti berenang, snorkeling, atau sekadar bersantai di tepi pantai sambil menikmati keindahan alam Papua.",08:00,17:00,10000,-2.517429187993626,140.7397204043814,3000,Papua,Jayapura,Jayapura Utara,Jl. Pantai Base-G,99111,Alam,"Area Makanan, Area Parkir, Toilet, Tempat Sampah","Pesona Pantai Base-G yang Menawan: Pantai Berpasir Putih dengan Air Laut yang Jernih dan Ombak yang Tenang",https://upload.wikimedia.org/wikipedia/commons/0/0c/Pantai_Base_G.jpg,https://indonesiakaya.com/wp-content/uploads/2020/10/pantai_base_g_1200.jpg,https://assets-a1.kompasiana.com/items/album/2022/06/15/104814503-62a9f503fdcdb45888192db3.jpg,https://storage.googleapis.com/provinces_url/video_url/papua/pantai-base-g1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua/pantai-base-g2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua/pantai-base-g3.mp4
Danau Emfote,"Danau Emfote adalah salah satu destinasi alam yang menakjubkan di Provinsi Papua. Terletak di daerah pedalaman Papua, danau ini dikelilingi oleh hutan hujan yang lebat dan pegunungan yang indah. Pengunjung dapat menikmati keindahan alam yang masih alami, serta berbagai kegiatan seperti berperahu dan trekking di sekitar danau.",00:00,23:59,20000,-2.660877705473129,140.53969308128524,3000,Papua,Jayapura,Distrik Ebungfa,Jl. Atabar,99352,Alam,"Area Parkir, Tempat Sampah","Eksplorasi Keindahan Danau Emfote: Danau Vulkanik dengan Pemandangan Alam yang Indah di Jayapura",https://palpos.disway.id/upload/f2f5dc4b2bc6f98c1efcc069cab4255c.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Lake_Emfote%2C_Jayapura%2C_Indonesia.jpg/320px-Lake_Emfote%2C_Jayapura%2C_Indonesia.jpg,https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/2023/06/08/download-93-2923886066.jpg,https://storage.googleapis.com/provinces_url/video_url/papua/danau-emfote1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua/danau-emfote2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua/danau-emfote3.mp4
Bukit Tungku Wiri (Bukit Teletubbies),"Bukit Tungku Wiri, yang juga dikenal sebagai Bukit Teletubbies, adalah destinasi wisata alam yang terkenal dengan bukit-bukit hijau yang mengingatkan pengunjung pada lanskap di acara televisi anak-anak 'Teletubbies'. Terletak di Provinsi Papua, bukit ini menawarkan pemandangan alam yang memukau dan udara segar. Pengunjung dapat menikmati keindahan panorama alam, berfoto di spot-spot menarik, dan menjelajahi keindahan alam sekitar.",07:00,17:00,10000,-2.579638983839553,140.4517606754249,10000,Papua,Jayapura,Distrik Waibu,Jl. Bukit Tungku Wiri,99352,Alam,"Area Parkir, Tempat Sampah","Keindahan Bukit Tungku Wiri (Bukit Teletubbies): Bukit Hijau yang Menyegarkan dengan Pemandangan Alam yang Asri",https://wonderfulimage.s3-id-jkt-1.kilatstorage.id/1637232955-dscf5354-medium.jpg,https://wonderfulimage.s3-id-jkt-1.kilatstorage.id/1637233200-dscf5562-medium.jpg,https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2021/10/18/400043044.jpg,https://storage.googleapis.com/provinces_url/video_url/papua/bukit-tungku-wiri1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua/bukit-tungku-wiri2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua/bukit-tungku-wiri3.mp4
Triton Bay,"Triton Bay adalah destinasi wisata yang menawarkan pengalaman menyelam yang luar biasa dengan pemandangan terumbu karang yang indah dan keanekaragaman hayati bawah laut yang kaya.",07:00,16:00,200000,-3.9368139278577625,134.11915569787453,30000,Papua Barat,Kaimana,Kaimana,Jl. Kaimana Kota,98654,Alam,"Area Parkir, Pusat Informasi, Tempat Sampah, Toilet","Eksotisme Triton Bay yang Memukau: Teluk dengan Keanekaragaman Hayati Laut yang Kaya dan Pemandangan Alam yang Spektakuler",https://www.zubludiving.com/images/Indonesia/West-Papua/Triton-Bay/Triton-Bay-West-Papua-Indonesia-Banner.jpg,https://temanliveaboard.com/wp-content/uploads/2023/05/triton-bay-destination-temanboat.jpg,https://temanliveaboard.com/wp-content/uploads/2023/05/triton-bay-sea-with-headlands-scaled.jpg,https://storage.googleapis.com/provinces_url/video_url/papua_barat/triton-bay1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_barat/triton-bay2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_barat/triton-bay3.mp4
Taman Nasional Teluk Cenderawasih,"Taman Nasional Teluk Cenderawasih adalah taman nasional laut terbesar di Indonesia, menawarkan keindahan terumbu karang dan menjadi tempat berlindung bagi berbagai jenis biota laut.",08:00,17:00,250000,-2.5482274160345733,134.47837863025742,45000,Papua Barat,Teluk Wondama,Duairi,Jl. Sobei Indah,98345,Alam,"Area Parkir, Pusat Informasi, Tempat Sampah, Toilet","Menjelajah Taman Nasional Teluk Cenderawasih: Taman Nasional dengan Keindahan Bawah Laut dan Satwa Laut yang Menakjubkan",https://ik.imagekit.io/tvlk/blog/2020/03/Taman-Nasional-Teluk-Cendrawasih-NativeIndonesia.jpg,https://telukcenderawasihnationalpark.com/wp-content/uploads/2020/07/Backdrop-roon_2-1-scaled-e1628751724185.jpg,https://superlive.id/storage/superadventure/2021/07/17/9cb9835823b1.png,https://storage.googleapis.com/provinces_url/video_url/papua_barat/TN-Teluk-cendrawasih1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_barat/TN-Teluk-cendrawasih2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_barat/TN-Teluk-cendrawasih3.mp4
Pantai Bakaro,"Pantai Bakaro adalah pantai yang indah dengan hamparan pasir putih dan ombak yang tenang. Tempat ini sangat cocok untuk berjemur dan berenang.",00:00,23:59,10000,-0.8631227408187033,134.12675496808197,15000,Papua Barat,Manokwari,Manokwari Barat,Jl. Pantai Bakaro,98313,Alam,"Area Parkir, Toilet, Tempat Sampah","Keindahan Pantai Bakaro yang Memukau: Pantai Berpasir Putih dengan Ombak yang Tenang dan Pemandangan Laut yang Indah",https://cdn.wisata.app/diary/04391730-2ab0-421a-a5d0-5b8cfa3b456a_xs.jpg,https://media-cdn.tripadvisor.com/media/photo-s/15/47/50/c7/tersedia-tempat-tuk-swafoto.jpg,https://static.promediateknologi.id/crop/0x0:0x0/x/photo/p3/42/2024/03/18/IMG_20240318_013105-521024725.jpg,https://storage.googleapis.com/provinces_url/video_url/papua_barat/pantai-bakaro1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_barat/pantai-bakaro2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_barat/pantai-bakaro3.mp4
Pantai Pasir Putih Manokwari,"Pantai Pasir Putih Manokwari adalah pantai yang terkenal dengan hamparan pasir putihnya yang bersih dan halus serta air laut yang jernih. Pantai ini ideal untuk bersantai, berenang, dan menikmati keindahan alam. Selain itu, pantai ini juga menjadi tempat favorit untuk menyaksikan matahari terbenam yang memukau dan kegiatan berkemah bersama keluarga atau teman.",06:00,18:00,10000,-0.8707097249103577,134.10671507390413,20000,Papua Barat,Manokwari,Manokwari Barat,Jl. Pasir Putih,98313,Alam,"Area Parkir, Toilet, Tempat Sampah","Eksplorasi Pantai Pasir Putih Manokwari: Pantai Berpasir Putih dengan Air Laut yang Jernih dan Pemandangan Alam yang Memesona",https://asset-2.tstatic.net/papuabarat/foto/bank/images/natal-di-pantai-pasir-putih-manokwari.jpg,https://papuabaratnews.co/wp-content/uploads/2019/05/kanan-1.jpg,https://thumb.viva.co.id/media/frontend/thumbs3/2018/09/28/5badbdb0686fa-pantai-pasir-putih-manokwari-papua-barat_1265_711.jpg,https://storage.googleapis.com/provinces_url/video_url/papua_barat/pantai-pasir-putih1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_barat/pantai-pasir-putih2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_barat/pantai-pasir-putih3.mp4
Patung Yesus Pulau Mansinam,"Patung Yesus di Pulau Mansinam adalah patung besar yang menjadi simbol iman dan tempat ziarah bagi banyak orang Kristen di Papua. Patung ini terletak di puncak bukit yang menawarkan pemandangan laut yang indah. Dengan tinggi yang menjulang, patung ini menjadi salah satu ikon religius yang menginspirasi dan memberikan kedamaian bagi para pengunjung yang datang.",08:00,17:00,0,-0.8943708339006478,134.09875501684405,12000,Papua Barat,Manokwari,Manokwari Timur,Jl. Mansinam,98311,Sejarah,"Area Parkir, Toilet, Tempat Sampah","Patung Yesus Pulau Mansinam yang Megah: Patung Ikonik dengan Pemandangan Laut dan Sejarah Kristen di Papua",https://indonesia.go.id/assets/upload/headline/1567767430_pulau_mansinam_4_thumb.jpg,https://i.pinimg.com/originals/bc/a5/bc/bca5bcab099452cb37a08f6c564c4f7c.jpg,https://cdn.rri.co.id/berita/66/images/1706304822124-1/fdlo4xtfjxqndin.jpeg,https://storage.googleapis.com/provinces_url/video_url/papua_barat/patung-yesus-mansinam1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_barat/patung-yesus-mansinam2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_barat/patung-yesus-mansinam3.mp4
Gunung Botak Manokwari Selatan,"Gunung Botak adalah destinasi hiking yang populer di Manokwari Selatan. Gunung ini menawarkan pemandangan alam yang indah dan tantangan pendakian yang menarik bagi para petualang. Dari puncak gunung, pengunjung dapat menikmati panorama luas yang meliputi hutan lebat dan lembah yang mempesona, serta merasakan udara segar yang menyegarkan.",00:00,23:59,25000,-1.6606842686639154,134.08096098207352,5000,Papua Barat,Manokwari Selatan,Distrik Manokwari,Jl. Manokwari - Bintuni,98355,Alam,"Area Parkir, Pusat Informasi, Toilet","Keindahan Gunung Botak Manokwari Selatan: Gunung dengan Pemandangan Alam yang Indah dan Trekking yang Menantang",https://img.okezone.com/content/2018/07/28/406/1928665/pesona-gunung-botak-di-papua-barat-yang-mencuri-perhatian-GXDM0CuvJg.jpg,https://img.harianjogja.com/posts/2018/08/02/931308/gunung-botak.jpg,https://static.promediateknologi.id/crop/0x0:0x0/0x0/webp/photo/akurat/gallery/2021/08/big/gal_612aeb5fa25443-90982826-756326801.jpg,https://storage.googleapis.com/provinces_url/video_url/papua_barat/gunung-botak1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_barat/gunung-botak2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_barat/gunung-botak3.mp4
Monumen Kapsul Waktu,"Monumen Kapsul Waktu adalah landmark modern yang menyimpan kapsul waktu berisi pesan dan artefak dari seluruh Indonesia yang akan dibuka pada tahun 2085. Monumen ini dirancang dengan arsitektur futuristik dan menjadi simbol harapan dan impian generasi mendatang.",08:00,22:00,0,-8.508065686186404,140.41184660770722,15000,Papua Selatan,Merauke,Merauke,Jl. Monumen Kapsul Waktu,99615,Sejarah,"Area Parkir, Pusat Informasi, Toilet, Toko Oleh-oleh","Eksplorasi Sejarah di Monumen Kapsul Waktu: Monumen Bersejarah dengan Koleksi Artefak dan Sejarah Papua yang Menarik",https://cdns.klimg.com/merdeka.com/i/w/news/2018/11/16/1025565/540x270/apa-itu-monumen-kapsul-waktu.jpg,https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/p1/803/2023/09/09/FotoJet-2023-09-09T162442224-2637035260.jpg,https://www.mcwnews.com/uploads/berita/Hari-ini-Jokowi-Resmikan-Monumen-Kapsul-Waktu-di-Merauke_431981.jpg,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/monumen-kapsu-waktu1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/monumen-kapsu-waktu2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/monumen-kapsu-waktu3.mp4
Taman Nasional Wasur,"Taman Nasional Wasur adalah kawasan konservasi yang dikenal sebagai 'Serengeti Papua' karena padang savananya yang luas dan keanekaragaman hayati yang luar biasa. Taman ini merupakan habitat bagi berbagai spesies burung endemik, kanguru pohon, dan satwa liar lainnya, menjadikannya tempat yang ideal untuk birdwatching dan safari alam.",06:00,18:00,20000,-8.518265364076608,140.55912484863853,8000,Papua Selatan,Merauke,Merauke,Jl. Wasur,99616,Alam,"Area Parkir, Pusat Informasi, Toilet, Tempat Sampah","Menjelajah Taman Nasional Wasur: Taman Nasional dengan Keanekaragaman Hayati dan Pemandangan Alam yang Indah di Papua",https://econusa.id/wp-content/uploads/2023/05/Image_Header_Artikel_Taman_Nasional_Wasur_2-1024x535.jpg,https://pariwisataindonesia.id/wp-content/uploads/2022/12/Pariwisata-Indonesia-Taman-Nasional-Wasur.jpg,https://superlive.id/storage/superadventure/2019/04/16/e365e8db8b09.jpg,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/tn-wasur1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/tn-wasur2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/tn-wasur3.mp4
Pantai Lampu Satu,"Pantai Lampu Satu terkenal dengan mercusuar tua yang menjadi ikonnya, memberikan pemandangan spektakuler terutama saat matahari terbenam. Pantai ini adalah tempat yang populer untuk piknik keluarga, berenang, dan menikmati aktivitas pantai lainnya.",00:00,23:59,5000,-8.511062802015251,140.37771175272073,12000,Papua Selatan,Merauke,Merauke,Jl. Menara Lampu Satu,99614,Alam,"Area Parkir, Toilet, Tempat Sampah, Toko Oleh-oleh","Keindahan Pantai Lampu Satu yang Memikat: Pantai Berpasir Putih dengan Pemandangan Laut yang Indah di Merauke",https://topbnews.com/wp-content/uploads/2023/03/WhatsApp-Image-2023-03-26-at-21.27.12-1024x769.jpeg,https://asset.kompas.com/crops/GTXaEhsSoQho52iittqeBqkpngw=/0x0:0x0/750x500/data/photo/2013/07/20/0916209pantai-lampuup.jpg,https://asset-2.tstatic.net/tribunnewswiki/foto/bank/images/pantai-lampu-satu.jpg,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/pantai-lampu-satu1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/pantai-lampu-satu2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/pantai-lampu-satu3.mp4
Pantai Onggaya,"Pantai Onggaya adalah pantai yang menawarkan pasir putih bersih dan air laut yang jernih. Tempat ini masih alami dan jarang dikunjungi, menjadikannya lokasi yang sempurna bagi mereka yang mencari ketenangan dan suasana pantai yang belum terjamah.",06:00,18:00,10000,-8.624975861402755,140.50791625978854,3000,Papua Selatan,Merauke,Merauke,Jl. Pantai Onggaya,99616,Alam,"Area Parkir, Toilet, Tempat Sampah","Eksplorasi Pantai Onggaya yang Menawan: Pantai Eksotis dengan Pasir Putih dan Air Laut yang Jernih di Merauke",https://asset-2.tstatic.net/papua/foto/bank/images/Pantai-Onggaya-di-Kabupaten-Merauke-0.jpg,https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/p1/803/2023/09/06/FotoJet-2023-09-06T112919855-3777539145.jpg,https://portal.merauke.go.id/files/Pantai-Onggaya.jpg,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/pantai-onggaya1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/pantai-onggaya2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/pantai-onggaya3.mp4
Tugu 0 KM Merauke - Sabang,"Tugu 0 KM Merauke - Sabang adalah tugu yang menandai titik nol kilometer perjalanan dari Merauke di ujung timur Indonesia hingga Sabang di ujung barat. Tugu ini menjadi simbol persatuan dan keberagaman Indonesia, serta tempat yang wajib dikunjungi untuk berfoto dan mengenang perjalanan panjang bangsa.",06:00,18:00,0,-8.427824446903484,141.0159794432397,10000,Papua Selatan,Merauke,Sota,Jl. Poros,99648,Sejarah,"Area Parkir, Pusat Informasi, Toilet, Tempat Sampah","Tugu 0 KM Merauke - Sabang yang Bersejarah: Monumen Ikonik yang Menandai Titik Nol Indonesia dari Sabang sampai Merauke",https://wisato.id/wp-content/uploads/2020/05/wp-1589881295332.jpeg,https://asset.kompas.com/crops/rjzS33QtEr-GRBAPgPp3motevzo=/77x0:1157x720/750x500/data/photo/2023/11/14/6552e636daab6.jpeg,https://wisato.id/wp-content/uploads/2020/05/wp-1589881295248-1024x768.jpeg,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/tugu0km-merauke1.mp4,,
Tugu Libra,"Tugu Libra adalah monumen unik di Merauke yang didedikasikan untuk zodiak Libra. Tugu ini memiliki desain artistik yang menarik dan sering menjadi spot favorit para wisatawan untuk berfoto. Lokasinya yang strategis di tengah kota membuatnya mudah diakses oleh siapa saja.",08:00,17:00,0,-8.494467377510084,140.4019516345635,6000,Papua Selatan,Merauke,Merauke,Jl. Parakomando,99614,Seni Budaya,"Area Parkir, Pusat Informasi, Toilet, Tempat Sampah","Keindahan Tugu Libra yang Mempesona: Monumen dengan Arsitektur Unik dan Pemandangan Alam yang Indah di Merauke",https://upload.wikimedia.org/wikipedia/commons/9/92/Tugu_Libra_969_Merauke.jpg,https://asset-2.tstatic.net/papua/foto/bank/images/libra-merauke.jpg,https://portal.merauke.go.id/files/h1.jpg,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/tugu-libra1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/tugu-libra2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/tugu-libra3.mp4
Masjid Raya Al-Aqsha,"Masjid Raya Al-Aqsha di Merauke adalah salah satu masjid terbesar dan termegah di Papua Selatan. Masjid ini memiliki arsitektur yang indah dengan kubah besar dan menara tinggi. Selain menjadi tempat ibadah, masjid ini juga menjadi pusat kegiatan sosial dan keagamaan masyarakat setempat.",00:00,23:59,0,-8.493822562991465,140.40061749037872,9000,Papua Selatan,Merauke,Merauke,Jl. TMP Trikora,99614,Seni Budaya,"Area Parkir, Pusat Informasi, Toilet, Tempat Sampah","Arsitektur Megah di Masjid Raya Al-Aqsha: Masjid Besar dengan Arsitektur Islami yang Indah di Merauke",https://upload.wikimedia.org/wikipedia/commons/7/7f/Masjid_Raya_Al-Aqsha_Merauke_%282%29.jpg,https://cdn.antaranews.com/cache/1200x800/2021/10/01/20211001_131741_1.jpg,https://www.anugerahkubah.com/wp-content/uploads/2018/01/masjid-raya-al-aqsa.png,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/masjid-raya-merauke1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/masjid-raya-merauke2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/masjid-raya-merauke3.mp4
Pantai Payum,"Pantai Payum adalah pantai yang tenang dan menawarkan pasir putih yang lembut serta air laut yang jernih. Pantai ini cocok untuk berenang, berjemur, dan bersantai menikmati keindahan alam. Suasananya yang damai membuat Pantai Payum menjadi tempat favorit untuk menghabiskan waktu bersama keluarga dan teman-teman.",06:00,18:00,10000,-8.547181828377019,140.41884076437816,7000,Papua Selatan,Merauke,Merauke,Jl. Pantai Payum,99615,Alam,"Area Parkir, Toilet, Tempat Sampah","Keindahan Pantai Payum yang Memukau: Pantai Berpasir Putih dengan Pemandangan Laut yang Indah di Merauke",https://asset.kompas.com/crops/bTOQObfAK0qOutwsmQxqkdTosDo=/0x0:0x0/750x500/data/photo/2013/07/22/1739542pantai-payummp.jpg,https://www.kotamerauke.net/images/pantaipayum.JPG,https://asset.kompas.com/data/photo/2013/07/22/1743367pantai-payem-3780x390.jpg,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/pantai-payum1.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/pantai-payum2.mp4,https://storage.googleapis.com/provinces_url/video_url/papua_selatan/pantai-payum3.mp4
